ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
1535,126484,0,1,1,1,5942,13,3192,11,4758,1
1536,39503,0,3,1,1,16671,18,2339,2,4884,1
1537,7291,0,1,1,1,0,0,0,0,4104,0
1538,4838,0,3,1,1,23592,16,500,1,5024,1
1539,73811,0,3,1,1,25394,14,1000,2,5021,1
1540,156219,0,5,1,1,55874,24,0,0,5015,1
1541,114376,0,4,1,1,33949,15,0,0,5009,1
1542,23965,0,1,2,1,7308,16,550,3,5003,0
1543,45766,0,1,1,1,4550,11,1300,7,5002,0
1544,57857,1099,1,1,1,62650,37,12400,29,4996,1
1545,19998,0,1,1,1,4309,13,0,0,4995,1
1546,29506,0,1,1,1,4826,16,500,2,4993,0
1547,6020,1505,1,1,1,0,0,0,0,4986,0
1548,27989,0,3,1,1,25369,16,2729,2,4981,1
1549,21933,0,4,1,1,27166,15,550,1,4974,1
1550,58758,0,1,1,1,6500,38,0,0,4974,0
1551,86069,0,4,1,1,35282,21,0,0,4972,1
1552,8350,0,1,1,1,2125,10,0,0,4967,0
1553,26862,0,3,1,1,15510,15,0,0,4965,1
1554,133853,0,5,1,1,68136,14,0,0,4960,1
1555,72623,0,1,1,1,0,0,0,0,4957,0
1556,36887,0,1,2,1,9048,11,0,0,4951,0
1557,49737,0,5,1,1,60922,22,550,2,4946,1
1558,53869,0,1,1,1,6750,26,0,0,4940,0
1559,5264,0,1,1,1,0,0,0,0,4496,0
1560,132132,6920,3,1,1,20443,18,1310,4,3916,1
1561,319241,0,5,1,1,71867,36,0,0,4692,0
1562,333346,2139,4,1,1,52013,31,4309,12,4469,1
1563,22459,0,1,1,1,104,2,0,0,4215,0
1564,65021,0,2,1,1,10369,12,0,0,3547,0
1565,44205,0,4,1,1,28340,13,0,0,3676,0
1566,18433,0,1,1,1,3174,9,0,0,3930,0
1567,6341,0,1,1,1,3658,12,0,0,3706,0
1568,3641,0,1,1,1,1164,3,0,0,3603,0
1569,39207,0,1,1,1,965,3,0,0,3757,0
1570,63362,0,3,1,1,16331,15,350,1,3544,0
1571,220267,0,1,1,1,8500,4,0,0,4716,1
1572,329,0,3,1,1,23492,14,0,0,4868,1
1573,22424,0,1,1,1,648,2,0,0,3951,0
1574,36805,0,3,1,1,13018,16,0,0,3799,0
1575,63437,0,2,1,1,7160,15,0,0,4595,0
1576,8962,4481,1,1,1,0,0,0,0,4198,0
1577,7922,0,1,1,1,0,0,0,0,4491,0
1578,113731,0,1,1,1,1700,5,700,4,4482,0
1579,12612,0,1,1,1,0,0,0,0,4170,0
1580,45916,0,1,1,1,675,6,500,2,2818,1
1581,51324,0,3,1,1,20533,14,0,0,4408,0
1582,412,0,1,1,1,13000,1,0,0,4761,1
1583,8103,0,1,1,1,2750,15,0,0,4776,1
1584,91237,0,5,1,1,78864,26,0,0,4321,1
1585,17388,0,1,1,1,0,0,0,0,4232,0
1586,52046,0,1,1,1,1058,8,683,7,3456,0
1587,50015,0,3,1,1,20839,16,50,1,4497,0
1588,45340,0,3,1,1,14063,16,500,1,4660,1
1589,200963,0,1,1,1,6164,4,150,1,4782,0
1590,85884,0,2,1,1,7742,9,0,0,4692,0
1591,4236,0,1,1,1,3000,7,0,0,4148,1
1592,55843,0,1,1,1,6000,3,0,0,4341,1
1593,43000,0,1,1,1,1273,4,173,1,4646,0
1594,5573,0,1,1,1,1958,17,0,0,3714,1
1595,2080,0,1,1,1,0,0,0,0,4635,0
1596,43686,0,1,1,1,4039,12,0,0,4328,0
1597,11001,0,1,1,1,255,5,0,0,4315,0
1598,10146,0,3,1,1,26633,12,0,0,4509,1
1599,35062,0,3,1,1,16237,26,0,0,4152,1
1600,11866,0,2,1,1,6139,9,0,0,4667,1
1601,41048,0,1,1,1,1195,3,0,0,4856,0
1602,25004,0,1,1,1,1113,3,0,0,4860,1
1603,194074,1448,1,1,1,12500,6,0,0,4701,1
1604,65952,0,4,1,1,34770,14,0,0,4827,0
1605,265532,0,1,1,1,4652,13,0,0,4849,0
1606,61286,0,1,1,1,1500,5,0,0,4755,0
1607,118177,0,3,1,1,20910,18,402,1,4811,0
1608,183370,0,1,1,1,30988,14,12988,9,4848,1
1609,98608,0,1,1,1,969,12,0,0,4663,0
1610,22529,0,1,1,1,5115,20,3400,16,4865,0
1611,2502,0,1,1,1,15500,4,500,1,4761,1
1612,123430,0,4,1,1,49987,17,0,0,4798,1
1613,36219,0,1,1,1,4044,10,0,0,4595,0
1614,61405,250,2,1,1,32316,20,1350,8,4828,1
1615,3789,0,1,1,1,181,3,0,0,4756,1
1616,16065,0,1,1,1,0,0,0,0,4456,0
1617,404142,0,5,1,1,75509,13,0,0,4784,1
1618,28733,0,1,1,1,0,0,0,0,4650,0
1619,26965,0,2,1,1,7346,13,0,0,4653,0
1620,278437,0,4,1,1,50888,26,0,0,4744,0
1621,5074,0,1,1,1,500,1,0,0,4730,0
1622,43338,0,1,1,1,1000,4,1000,4,4275,0
1623,23551,0,1,1,1,2375,12,0,0,4663,1
1624,32015,0,1,1,1,6000,6,0,0,4574,0
1625,65435,0,1,1,1,1000,2,500,1,4786,0
1626,39079,0,1,1,1,3070,5,0,0,4750,0
1627,108616,0,4,1,1,36476,13,0,0,4644,0
1628,80154,0,4,1,1,47270,14,0,0,4352,0
1629,25563,0,1,1,1,303,8,0,0,3511,1
1630,18007,0,4,1,1,33237,15,0,0,4665,1
1631,51752,0,3,1,1,25962,20,0,0,4631,0
1632,21540,0,1,1,1,1188,9,0,0,4791,0
1633,233057,0,5,1,1,102840,11,0,0,4791,0
1634,196079,0,5,1,1,56890,21,0,0,4791,0
1635,276607,0,1,1,1,11430,14,6430,11,4791,1
1636,20681,0,1,1,1,0,0,0,0,4939,0
1637,155278,0,4,1,1,27200,16,0,0,4926,1
1638,194949,0,1,1,1,10121,13,4621,10,4930,1
1640,307260,783,4,1,1,40533,24,250,1,4791,1
1641,105588,0,2,1,1,22973,3,0,0,4805,0
1642,41366,0,3,1,1,27148,15,0,0,4806,0
1643,59445,0,1,1,1,5500,21,500,2,4843,0
1644,130920,2643,4,1,1,30299,20,1100,6,4793,1
1645,49777,2360,3,1,1,12241,12,0,0,4777,0
1646,58778,0,4,1,1,28325,13,0,0,4919,0
1647,38224,0,1,1,1,2587,10,0,0,4824,0
1648,93700,0,5,1,1,58745,14,0,0,4827,1
1649,533120,0,5,1,1,120983,18,0,0,4827,1
1650,34941,0,3,1,1,23718,16,0,0,4755,0
1651,115197,0,3,1,1,17638,24,0,0,4820,0
1652,31230,0,1,1,1,815,5,815,5,4931,0
1653,98604,0,3,1,1,17490,15,0,0,4919,1
1654,385195,0,1,1,1,0,0,0,0,4903,0
1655,136104,0,4,1,1,68988,51,2069,8,4916,1
1656,23984,0,1,1,1,2737,14,0,0,4905,0
1657,169947,0,4,1,1,48140,21,0,0,4895,0
1658,71264,0,5,1,1,94161,17,1000,2,4903,1
1659,71610,0,3,1,1,20918,14,0,0,4895,0
1660,151152,0,2,1,1,13635,21,1100,1,4895,0
1661,164178,2364,4,1,1,35314,23,1100,3,4883,1
1662,18601,0,1,1,1,100,1,0,0,4888,0
1663,49331,0,3,1,1,23572,12,100,1,4888,0
1664,43326,0,1,1,1,4164,12,0,0,4881,0
1665,12112,0,1,1,1,0,0,0,0,4882,0
1666,98343,0,4,1,1,31961,16,0,0,4971,1
1667,83006,0,4,1,1,45167,13,0,0,4906,1
1668,110980,0,1,1,1,12900,8,950,4,4853,0
1669,78032,0,3,1,1,24046,23,0,0,4862,0
1670,176262,0,3,1,1,12678,8,150,1,4862,0
1671,239576,0,3,1,1,13301,12,0,0,4849,1
1672,642756,0,4,1,1,37889,15,1000,2,4841,0
1673,41370,0,5,1,1,51335,9,0,0,4842,1
1674,92905,0,1,1,1,1766,10,0,0,4827,1
1675,7430,0,1,1,1,10500,5,0,0,4791,1
1676,68390,0,1,1,1,3450,3,950,2,4754,1
1677,18366,0,1,1,1,1100,3,1100,3,4783,1
1678,197673,0,4,1,1,48932,15,0,0,4775,1
1679,11789,0,4,1,1,28756,20,900,2,4775,1
1680,213539,0,1,1,1,2750,15,0,0,4751,0
1681,13310,0,1,1,1,0,0,0,0,4755,0
1682,207395,0,4,1,1,55903,17,500,1,4761,1
1683,25688,2396,1,1,1,3103,10,0,0,4754,1
1684,259582,0,1,1,1,3833,21,1762,9,4638,0
1685,288379,0,1,1,1,15942,8,1442,5,4741,1
1686,3580,0,1,1,1,130,3,0,0,4730,0
1687,84305,0,5,1,1,78931,15,0,0,4734,1
1688,4780,0,1,1,1,0,0,0,0,4733,0
1689,88192,0,4,1,1,47848,22,500,1,4784,1
1690,105665,0,4,1,1,31226,13,0,0,4727,1
1691,24756,0,1,1,1,7720,26,500,2,4723,1
1692,51304,1362,1,1,1,11611,40,10075,36,4708,1
1693,12404,0,1,1,1,1950,7,1200,4,4701,0
1694,80988,0,1,1,1,4413,5,0,0,4707,0
1695,5617,0,1,1,1,4400,4,400,1,4706,1
1696,68023,0,5,1,1,119512,33,500,1,4702,1
1697,108100,0,4,1,1,45113,17,1000,2,4699,0
1698,17470,0,1,1,1,4100,9,2500,5,4691,0
1699,138332,0,5,1,1,67836,17,0,0,4692,1
1700,4087,0,1,1,1,500,4,0,0,4684,0
1701,40264,0,1,1,1,19137,13,0,0,4684,0
1702,13290,0,1,1,1,3175,5,0,0,4679,1
1703,130761,0,4,1,1,52423,15,0,0,4674,1
1704,14371,0,4,1,1,28723,13,0,0,4671,1
1705,25322,0,3,1,1,23821,16,0,0,4673,1
1706,55356,0,3,1,1,23871,15,0,0,4660,0
1707,134501,0,5,1,1,59855,32,1193,2,4663,1
1708,63311,0,4,1,1,29318,11,0,0,4667,0
1709,90307,0,1,1,1,3150,3,650,2,4664,1
1710,2198,0,1,1,1,16070,12,0,0,4658,1
1711,43749,5583,1,1,1,9557,5,0,0,4664,0
1712,7730,0,1,1,1,375,3,0,0,4659,0
1713,16171,0,1,1,1,2875,16,0,0,4656,0
1714,192108,1000,1,1,1,10200,3,200,2,4656,1
1715,35895,0,3,1,1,15720,11,0,0,4649,1
1716,46578,0,2,1,1,8322,12,0,0,4645,1
1717,54309,0,1,1,1,6772,7,250,1,4698,0
1718,45613,0,4,1,1,29117,16,350,1,4625,1
1719,297127,0,3,1,1,27415,16,0,0,4631,1
1720,93148,0,2,1,1,7776,18,0,0,4631,0
1721,27905,0,1,1,1,3794,11,0,0,4628,0
1722,139983,0,3,1,1,17289,24,100,2,4629,1
1723,188703,0,5,1,1,62973,53,500,1,4625,0
1724,19479,0,1,1,1,2250,4,0,0,4625,0
1725,63635,0,1,1,1,5175,31,50,1,4622,0
1726,77203,0,5,1,1,66817,16,0,0,4646,1
1727,19020,0,1,1,1,330,3,0,0,4614,0
1728,61172,0,2,1,1,6875,10,0,0,4609,0
1729,7342,0,1,1,1,0,0,0,0,4604,0
1730,62076,0,2,1,1,11221,15,1050,2,4603,0
1731,13046,0,1,1,1,0,0,0,0,4597,1
1732,11527,0,3,1,1,16874,27,3880,6,4583,1
1733,77814,0,4,1,1,43914,17,0,0,4587,1
1734,75303,0,5,1,1,74990,15,0,0,4598,1
1735,7545,0,1,1,1,616,6,0,0,4587,0
1736,26972,0,1,1,1,0,0,0,0,4587,0
1737,184805,0,4,1,1,52755,22,0,0,4726,1
1738,93971,0,5,1,1,62023,22,450,3,4580,1
1739,66328,0,4,1,1,40522,14,0,0,4575,0
1740,51745,0,4,1,1,41377,14,0,0,4606,0
1741,64341,0,5,1,1,63621,13,0,0,4568,1
1742,49708,0,1,1,1,0,0,0,0,4560,0
1743,46926,0,4,1,1,27889,15,0,0,4554,1
1744,199418,1000,3,1,1,25590,39,3199,9,4548,1
1745,9126,0,1,1,1,1202,13,350,1,4554,0
1746,95109,0,4,1,1,26149,8,0,0,4593,0
1747,65706,0,3,1,1,21958,17,0,0,4534,0
1748,9862,0,1,1,1,31280,15,0,0,4545,1
1749,253349,0,5,1,1,68947,18,1000,2,4545,1
1750,25541,0,1,1,1,660,3,0,0,4520,0
1751,5580,0,1,1,1,60,2,0,0,4533,0
1752,37514,0,4,1,1,35874,31,500,1,4537,1
1753,67083,0,1,1,1,4600,4,500,1,4532,0
1754,92646,0,4,1,1,27177,16,0,0,4523,0
1755,21110,0,1,1,1,3402,12,0,0,4516,0
1756,102570,0,5,1,1,70503,20,0,0,4524,1
1757,15876,0,1,1,1,0,0,0,0,4512,0
1758,8957,0,1,1,1,0,0,0,0,4509,0
1759,5375,0,1,1,1,2000,9,0,0,4509,0
1760,109114,0,4,1,1,31956,27,0,0,4512,1
1761,23432,0,1,1,1,1162,10,0,0,4510,0
1762,111384,0,4,1,1,26669,14,0,0,4505,0
1763,69880,0,1,1,1,4635,5,0,0,4552,0
1764,11289,0,1,1,1,1500,5,0,0,4492,0
1765,119676,500,1,1,1,550,4,550,4,4485,0
1766,21847,0,1,1,1,929,4,903,3,4491,1
1767,40808,0,4,1,1,38612,27,400,2,4490,1
1768,47509,0,1,1,1,21210,10,1000,2,4490,0
1769,20248,0,3,1,1,18507,37,1700,5,4488,0
1770,3441,0,1,1,1,1643,6,0,0,4484,0
1771,35216,0,1,1,1,9959,14,0,0,4481,0
1772,63036,0,2,1,1,9006,14,0,0,4475,0
1773,20844,0,1,1,1,20844,10,0,0,4474,0
1774,42420,0,1,1,1,1000,1,0,0,4461,0
1775,36254,0,1,1,1,7232,7,0,0,4453,0
1776,22412,0,3,1,1,11654,12,0,0,4460,1
1777,11512,0,1,1,1,3667,14,0,0,4460,0
1778,1703,0,1,1,1,1230,4,0,0,4390,0
1779,51471,0,3,1,1,15505,32,412,1,4450,1
1780,70518,0,1,1,1,2000,3,1000,2,4450,0
1781,431824,0,3,1,1,30480,16,500,1,4443,1
1782,25577,0,4,1,1,33420,18,0,0,4432,1
1783,17111,0,3,1,1,13577,10,0,0,4434,1
1784,99336,0,3,1,1,14195,14,500,1,4453,0
1785,67612,0,1,1,1,0,0,0,0,4442,0
1786,38918,0,1,1,1,6505,29,618,2,4442,0
1787,72812,0,3,1,1,16930,17,50,1,4442,0
1788,134937,0,1,1,1,500,1,0,0,4427,1
1789,121688,0,4,1,1,31631,15,0,0,4420,0
1790,162410,0,3,1,1,20203,17,0,0,4420,0
1791,59821,500,1,1,1,4200,4,200,2,4419,1
1792,96053,0,1,1,1,2200,6,2200,6,4391,0
1793,171946,0,3,1,1,19198,28,0,0,4397,0
1794,15737,0,1,1,1,220,3,0,0,4404,0
1795,77814,0,3,1,1,14786,11,0,0,4394,0
1796,53768,0,1,1,1,4798,16,450,1,4387,0
1797,245731,0,4,1,1,34322,35,0,0,4385,0
1798,87366,0,3,1,1,18012,16,0,0,4380,0
1799,56461,0,4,1,1,40190,14,0,0,4359,1
1800,46855,0,2,1,1,8845,17,0,0,4379,1
1801,53027,0,1,1,1,0,0,0,0,4585,0
1802,96610,0,5,1,1,66298,22,0,0,4362,0
1803,61450,0,2,1,1,7927,10,0,0,4383,0
1804,18538,0,1,1,1,2200,3,0,0,4344,0
1806,28319,0,3,1,1,18449,13,0,0,4392,1
1807,107360,0,3,1,1,15641,15,0,0,4423,0
1808,32510,0,1,3,1,14568,13,0,0,4341,0
1809,9753,0,1,1,1,1235,3,0,0,4343,0
1810,13033,0,1,1,1,1625,6,0,0,4334,0
1811,17609,0,1,1,1,803,5,803,5,4317,1
1812,104052,0,2,1,1,6016,12,0,0,4331,0
1813,13878,0,1,1,1,0,0,0,0,4317,0
1814,7254,0,1,1,1,0,0,0,0,4323,0
1815,12560,0,1,1,1,1282,6,1282,6,4324,1
1816,94938,0,3,1,1,12999,21,0,0,4310,0
1817,86143,0,3,1,1,29652,11,500,1,4317,1
1818,138512,0,4,1,1,30130,15,50,1,4313,1
1819,66875,0,1,1,1,3206,17,0,0,4308,1
1820,96026,0,3,1,1,25670,19,0,0,4310,0
1821,31572,0,1,1,1,0,0,0,0,4299,0
1822,11834,0,1,1,1,0,0,0,0,4306,1
1823,23552,0,4,1,1,36165,11,0,0,4300,1
1824,66052,0,1,1,1,8380,8,0,0,4301,0
1825,55639,0,1,1,1,2750,15,0,0,4299,1
1826,68226,0,1,1,1,3147,8,200,2,4299,0
1827,37953,0,5,1,1,62571,28,0,0,4282,1
1828,17810,0,1,1,1,1375,4,0,0,4294,0
1829,21915,0,1,1,1,7000,33,0,0,4289,0
1830,32563,0,1,1,1,4200,3,200,1,4282,0
1831,49479,0,1,1,1,5500,24,100,1,4282,0
1832,23854,0,3,1,1,22498,18,250,3,4274,1
1833,60049,0,1,1,1,0,0,0,0,4278,1
1834,75112,0,4,1,1,35532,14,500,1,4271,0
1835,19787,0,1,1,1,2016,9,500,1,4258,0
1836,30664,0,3,1,1,21242,22,700,5,4268,0
1837,91716,0,1,1,1,6978,12,0,0,4267,0
1838,219174,0,1,1,1,4500,5,2000,4,4265,0
1839,16495,0,1,1,1,18779,11,0,0,4261,1
1840,25963,0,2,1,1,8183,25,0,0,4244,0
1841,1701,0,1,1,1,10,1,0,0,4260,1
1842,73852,0,1,1,1,0,0,0,0,4252,0
1843,12791,0,1,1,1,0,0,0,0,4246,0
1844,39020,0,1,1,1,1295,4,0,0,4246,0
1845,1076,0,3,1,1,11379,8,0,0,4233,1
1846,34443,1440,1,1,1,2125,10,0,0,4233,0
1847,4735,0,1,1,1,275,2,0,0,4257,0
1848,41279,967,1,1,1,3664,4,3164,3,4233,0
1849,4708,0,1,1,1,1000,1,0,0,4232,0
1850,63090,0,1,1,1,12059,20,350,3,4231,1
1851,156544,0,4,1,1,46593,13,0,0,4225,0
1852,12239,0,1,1,1,2912,5,0,0,4226,0
1853,101464,0,3,1,1,14610,13,0,0,4223,0
1854,55147,0,4,1,1,29219,13,0,0,4225,0
1855,59424,0,4,1,1,36600,23,1000,3,4211,0
1856,52084,0,1,1,1,4836,7,0,0,4222,0
1857,368535,0,5,1,1,146201,21,2600,6,4210,1
1858,116288,0,5,1,1,65073,18,0,0,4209,0
1859,114508,0,4,1,1,29960,22,1250,8,4226,1
1860,456509,0,1,1,1,500,1,500,1,4201,0
1861,19634,0,1,1,1,0,0,0,0,4198,0
1862,56258,0,4,1,1,38591,23,500,1,4197,1
1863,102373,0,4,1,1,67212,33,6600,14,4190,1
1864,20426,0,1,1,1,3993,7,3493,6,4194,0
1865,13034,0,5,1,1,60000,6,0,0,4169,1
1866,22455,0,4,1,1,38814,17,0,0,4175,1
1867,11604,0,1,1,1,95,2,0,0,4177,0
1868,72510,0,4,1,1,31469,12,0,0,4169,1
1869,33383,0,1,1,1,0,0,0,0,4163,0
1870,181200,0,1,1,1,7514,21,0,0,4159,0
1871,17500,0,1,1,1,17500,2,0,0,4167,0
1872,22751,0,1,1,1,4500,9,4500,9,4166,0
1873,12465,0,1,1,1,380,3,0,0,4162,0
1874,6316,0,1,1,1,0,0,0,0,4149,0
1875,66860,0,3,1,1,12667,20,980,5,4155,1
1876,975,0,1,1,1,350,3,0,0,4519,0
1877,197973,0,5,1,1,72345,14,1029,2,4155,1
1878,50909,0,3,1,1,14830,18,0,0,4135,1
1879,79500,0,3,1,1,21489,15,0,0,4146,0
1880,15875,0,3,1,1,24918,12,0,0,4141,1
1881,159109,0,4,1,1,19554,24,1557,6,4138,1
1882,12906,0,1,1,1,0,0,0,0,4124,0
1883,14155,0,1,1,1,3250,19,0,0,4134,0
1884,576,0,3,1,1,12082,14,0,0,4128,1
1885,48896,0,1,1,1,4081,12,3397,10,4139,1
1886,27669,0,1,1,1,3375,20,0,0,4127,0
1887,21708,0,3,1,1,12811,13,0,0,4100,0
1888,10643,0,4,1,1,40585,14,850,2,4107,1
1889,264685,0,5,1,1,57505,16,0,0,4112,0
1890,35433,0,1,1,1,1600,3,0,0,4113,0
1891,162369,0,4,1,1,41359,15,500,1,4113,1
1892,6206,0,1,1,1,375,3,0,0,4107,0
1893,226941,1000,4,1,1,44771,17,0,0,4099,0
1894,94544,0,5,1,1,111827,8,350,1,4105,1
1895,128302,0,5,1,4,132263,32,400,2,4103,1
1896,3664,0,1,1,1,0,0,0,0,4089,0
1897,56017,0,1,1,1,3905,6,1668,1,4086,0
1898,40835,0,4,1,1,50602,39,2250,10,4090,1
1899,24496,0,1,1,1,4000,3,500,1,4086,1
1900,36033,0,3,1,1,36033,13,0,0,4079,0
1901,12766,0,1,1,1,1900,4,400,2,4072,0
1902,147596,0,1,1,1,19175,19,16675,18,4076,1
1903,16489,0,1,1,1,4851,27,0,0,4064,0
1904,84516,0,3,1,1,22713,15,0,0,4063,0
1905,74147,0,2,1,1,8315,16,50,1,4064,0
1906,24887,0,1,1,1,0,0,0,0,4047,0
1907,56954,0,3,1,1,29409,32,0,0,4051,0
1908,8647,0,1,1,1,0,0,0,0,4036,0
1909,37114,0,1,1,1,21623,12,0,0,4040,1
1910,50715,0,4,1,1,39211,13,0,0,4051,1
1911,149305,0,4,1,1,49893,19,0,0,4030,0
1912,225665,0,1,1,1,4288,15,500,1,4048,0
1913,20534,0,1,1,1,589,7,0,0,4021,0
1914,3962,0,1,1,1,292,8,0,0,4027,0
1915,5112,0,1,1,1,0,0,0,0,4020,0
1916,67358,0,5,1,1,67027,34,500,1,4379,1
1917,11925,0,1,1,1,400,4,400,4,4015,0
1918,30300,0,1,1,1,2160,7,0,0,4002,0
1919,39139,0,1,1,1,710,4,0,0,3967,0
1920,52440,0,1,1,1,500,1,0,0,4026,0
1921,23329,0,1,1,1,6326,3,0,0,4008,0
1922,10679,0,2,1,1,13363,12,0,0,4001,1
1923,53487,0,1,1,1,0,0,0,0,3991,0
1924,355423,5009,3,1,1,20500,20,100,1,3963,1
1925,9052,0,1,1,1,280,2,0,0,3987,0
1926,129972,0,3,1,1,15081,18,500,1,3986,0
1927,283670,0,4,1,1,39260,39,200,1,3972,0
1928,189054,0,1,1,1,17900,25,7400,23,3985,1
1929,150312,0,1,1,1,1000,1,0,0,3967,0
1930,33517,0,1,1,1,1250,2,250,1,3978,1
1931,97750,0,3,1,1,12616,16,600,2,4074,0
1932,59035,0,1,1,1,245,4,0,0,3960,0
1933,132335,0,4,1,1,30273,14,0,0,3974,0
1934,82981,0,5,1,3,105325,44,1000,2,3964,1
1935,52139,0,1,3,1,16314,14,250,1,3965,0
1936,123313,0,4,1,1,31595,15,0,0,3959,0
1937,131755,909,4,1,1,37299,16,0,0,3952,1
1938,46440,0,1,1,1,5582,24,0,0,3952,1
1939,58970,0,3,1,1,13467,18,0,0,3946,1
1940,152367,0,4,1,1,43406,24,700,3,3938,1
1941,80534,0,3,1,1,20715,17,0,0,3949,1
1942,12184,0,1,1,1,1160,3,0,0,3939,0
1943,10355,0,2,1,1,6510,10,0,0,3918,0
1944,39947,0,1,1,1,1750,7,0,0,3922,0
1945,3082,0,1,1,1,0,0,0,0,3923,0
1946,37563,0,2,1,1,8142,14,0,0,3925,0
1947,145868,0,5,1,1,61068,18,10042,4,3925,1
1948,14231,0,1,1,1,4950,24,1700,5,3917,0
1949,87282,0,3,1,1,13480,10,0,0,3911,0
1950,11355,0,1,1,1,135,3,0,0,3916,0
1951,197239,0,4,1,1,53412,25,250,2,3914,1
1952,50586,0,1,1,1,0,0,0,0,3902,0
1953,54388,0,4,1,1,27516,14,0,0,3903,1
1954,30546,0,3,1,1,11304,14,0,0,3900,0
1955,24407,0,1,1,1,923,10,0,0,3910,0
1956,640169,0,5,1,1,82561,36,400,2,3895,1
1957,56213,0,1,1,1,3207,14,350,1,3900,0
1958,21944,0,4,1,1,29461,13,0,0,3900,1
1959,76552,0,5,1,1,150010,36,0,0,3894,1
1960,37244,0,4,1,1,38220,18,0,0,3890,1
1961,38439,0,1,1,1,3318,13,0,0,3886,0
1962,32160,0,1,1,1,1130,6,250,1,3883,0
1963,126873,0,4,1,5,95598,32,500,1,3880,1
1964,8000,0,1,1,1,2250,11,0,0,3879,0
1965,194906,0,3,1,1,23780,14,200,1,3880,0
1966,85751,0,4,1,1,26842,14,0,0,3711,0
1967,15676,0,1,1,1,0,0,0,0,3178,0
1968,55064,0,2,1,1,8041,13,0,0,3329,1
1969,40675,0,1,1,1,1413,9,0,0,2895,0
1970,7843,0,1,1,1,600,2,600,2,3557,0
1971,56896,0,4,1,1,34019,15,0,0,3696,0
1972,91935,0,3,1,1,17550,18,0,0,4216,1
1973,50496,0,3,1,1,13287,26,0,0,4610,1
1974,19896,2395,2,1,1,9866,11,0,0,4602,0
1975,156853,0,4,1,1,37625,14,0,0,4510,1
1976,65533,0,2,1,1,7595,10,0,0,4544,0
1977,223670,0,1,1,1,32709,13,2227,4,4230,1
1978,91813,0,1,1,1,8690,11,2000,4,3911,1
1979,12207,0,1,1,1,0,0,0,0,4565,0
1980,26421,0,1,1,1,1250,3,0,0,4593,0
1981,16176,0,1,1,1,0,0,0,0,4170,0
1982,44754,0,1,1,1,0,0,0,0,3648,1
1983,23827,0,1,1,1,8125,37,1000,2,4616,1
1984,93743,0,1,1,1,1210,7,650,5,4676,0
1985,4787,0,1,1,1,3125,8,500,1,4734,1
1986,179472,0,3,1,1,11289,15,0,0,4708,0
1987,73639,0,1,1,1,4709,10,2709,9,4341,0
1988,76077,0,1,1,1,500,4,0,0,4616,0
1989,66456,0,1,1,1,3500,4,1000,2,4679,0
1990,14273,0,1,1,1,0,0,0,0,4341,0
1991,134346,0,5,1,1,100210,18,0,0,4485,1
1992,37693,0,3,1,1,30546,7,0,0,4671,1
1993,11961,0,1,2,1,11961,10,0,0,4646,0
1994,63311,0,5,1,1,90181,34,950,6,4604,1
1995,20678,0,1,1,1,2155,8,0,0,3862,0
1996,5316,0,1,1,1,1134,4,0,0,4610,0
1997,86511,0,1,1,1,5000,6,2000,4,4625,1
1998,133831,0,1,1,1,100,1,100,1,4588,0
1999,30306,0,1,1,1,2500,1,0,0,4309,0
2000,95925,0,1,1,1,7337,22,350,2,4625,0
2001,35080,3867,1,1,1,0,0,0,0,4562,0
2002,14304,0,1,1,1,0,0,0,0,4600,0
2003,115385,0,1,1,1,5890,15,1250,7,4546,0
2004,66411,1000,4,1,1,34826,19,3001,9,4211,1
2005,6978,0,1,1,1,610,3,0,0,4349,0
2006,39909,0,1,1,1,2682,14,0,0,4470,0
2007,8767,0,1,1,1,6589,8,3892,6,4394,0
2008,25544,0,1,1,1,3271,7,0,0,4580,1
2009,166417,0,4,1,1,28607,11,0,0,4357,0
2010,69555,0,3,1,1,21957,16,250,1,4390,0
2011,2344,0,1,1,1,1478,10,0,0,4481,0
2012,8780,0,1,1,1,2750,15,0,0,4237,0
2013,111064,0,1,1,1,12700,7,2700,6,4547,0
2014,44654,0,4,1,1,48874,16,0,0,4530,1
