type,word,pos1,stemmed1,polarity
strongsubj,elation,noun,n,positive
strongsubj,electrification,adj,n,positive
strongsubj,electrification,noun,n,positive
weaksubj,electrify,verb,y,positive
strongsubj,elegance,noun,n,positive
strongsubj,elegant,adj,n,positive
strongsubj,elegantly,adverb,n,positive
weaksubj,elevate,verb,y,positive
weaksubj,elevated,adj,n,positive
weaksubj,eligible,adj,n,positive
weaksubj,elite,anypos,n,positive
strongsubj,eloquence,noun,n,positive
strongsubj,eloquent,adj,n,positive
strongsubj,eloquently,anypos,n,positive
weaksubj,emancipate,verb,y,positive
strongsubj,embellish,verb,y,positive
weaksubj,embolden,verb,y,positive
strongsubj,embrace,verb,y,positive
strongsubj,eminence,noun,n,positive
strongsubj,eminent,adj,n,positive
weaksubj,empower,verb,y,positive
weaksubj,empowerment,noun,n,positive
weaksubj,enable,verb,y,positive
strongsubj,enchant,verb,y,positive
strongsubj,enchanted,anypos,n,positive
strongsubj,enchanting,anypos,n,positive
strongsubj,enchantingly,anypos,n,positive
weaksubj,encourage,verb,y,positive
strongsubj,encouragement,adj,n,positive
strongsubj,encouragement,noun,n,positive
strongsubj,encouraging,adj,n,positive
strongsubj,encouraging,noun,n,positive
strongsubj,encouragingly,anypos,n,positive
strongsubj,endear,verb,y,positive
strongsubj,endearing,adj,n,positive
strongsubj,endorse,verb,y,positive
strongsubj,endorsement,adj,n,positive
strongsubj,endorsement,noun,n,positive
strongsubj,endorser,noun,n,positive
strongsubj,endurable,adj,n,positive
strongsubj,endure,verb,y,positive
strongsubj,enduring,adj,n,positive
weaksubj,energetic,adj,n,positive
weaksubj,energetic,noun,n,positive
weaksubj,energize,verb,y,positive
strongsubj,engaging,adj,n,positive
strongsubj,engrossing,anypos,n,positive
weaksubj,enhance,verb,y,positive
weaksubj,enhanced,adj,n,positive
weaksubj,enhancement,noun,n,positive
weaksubj,enjoy,verb,y,positive
strongsubj,enjoyable,adj,n,positive
strongsubj,enjoyably,adverb,n,positive
strongsubj,enjoyment,noun,n,positive
weaksubj,enlighten,verb,y,positive
weaksubj,enlightenment,noun,n,positive
weaksubj,enliven,verb,y,positive
strongsubj,ennoble,verb,y,positive
strongsubj,enrapt,adj,n,positive
weaksubj,enrapture,verb,y,positive
strongsubj,enraptured,anypos,y,positive
weaksubj,enrich,verb,y,positive
weaksubj,enrichment,noun,n,positive
weaksubj,ensure,verb,y,positive
weaksubj,enterprising,adj,n,positive
weaksubj,entertain,verb,y,positive
strongsubj,entertaining,adj,n,positive
strongsubj,enthral,verb,y,positive
strongsubj,enthrall,verb,y,positive
strongsubj,enthralled,anypos,y,positive
strongsubj,enthuse,verb,y,positive
strongsubj,enthusiasm,noun,n,positive
strongsubj,enthusiast,noun,n,positive
strongsubj,enthusiastic,adj,n,positive
strongsubj,enthusiastically,adverb,n,positive
strongsubj,entice,verb,y,positive
strongsubj,enticing,anypos,n,positive
strongsubj,enticingly,anypos,n,positive
weaksubj,entrance,verb,y,positive
strongsubj,entranced,anypos,y,positive
strongsubj,entrancing,adj,n,positive
strongsubj,entreat,verb,y,positive
strongsubj,entreatingly,anypos,n,positive
weaksubj,entrust,verb,y,positive
strongsubj,enviable,adj,n,positive
strongsubj,enviably,anypos,n,positive
weaksubj,envision,verb,y,positive
weaksubj,envisions,adj,n,positive
weaksubj,envisions,noun,n,positive
strongsubj,epic,adj,n,positive
strongsubj,epitome,noun,n,positive
weaksubj,equality,adj,n,positive
weaksubj,equality,noun,n,positive
weaksubj,equitable,adj,n,positive
strongsubj,erudite,adj,n,positive
strongsubj,especially,anypos,n,positive
weaksubj,essential,adj,n,positive
weaksubj,established,adj,n,positive
strongsubj,esteem,noun,n,positive
strongsubj,esteem,verb,y,positive
strongsubj,eternity,adj,n,positive
strongsubj,eternity,noun,n,positive
strongsubj,ethical,adj,n,positive
strongsubj,eulogize,verb,y,positive
strongsubj,euphoria,noun,n,positive
strongsubj,euphoric,adj,n,positive
strongsubj,euphorically,anypos,n,positive
weaksubj,even,adverb,n,positive
weaksubj,evenly,adverb,n,positive
weaksubj,eventful,adj,n,positive
strongsubj,everlasting,adj,n,positive
weaksubj,evident,anypos,y,positive
strongsubj,evidently,anypos,y,positive
strongsubj,evocative,adj,n,positive
strongsubj,exalt,adj,n,positive
strongsubj,exalt,verb,y,positive
strongsubj,exaltation,noun,n,positive
strongsubj,exalted,adj,n,positive
strongsubj,exaltedly,adverb,n,positive
strongsubj,exalting,adj,n,positive
strongsubj,exaltingly,anypos,n,positive
strongsubj,exceed,verb,y,positive
strongsubj,exceeding,adj,n,positive
strongsubj,exceedingly,anypos,n,positive
strongsubj,excel,verb,y,positive
strongsubj,excellence,noun,n,positive
strongsubj,excellency,noun,n,positive
strongsubj,excellent,anypos,n,positive
strongsubj,excellently,anypos,n,positive
strongsubj,exceptional,anypos,n,positive
strongsubj,exceptionally,anypos,n,positive
weaksubj,excite,verb,y,positive
strongsubj,excited,adj,n,positive
strongsubj,excitedly,anypos,n,positive
strongsubj,excitedness,noun,n,positive
strongsubj,excitement,noun,n,positive
strongsubj,exciting,adj,n,positive
strongsubj,excitingly,adverb,n,positive
weaksubj,exclusive,adj,n,positive
strongsubj,excusable,adj,n,positive
strongsubj,excusable,noun,n,positive
weaksubj,excuse,verb,y,positive
strongsubj,exemplar,noun,n,positive
strongsubj,exemplary,adj,n,positive
weaksubj,exhaustive,adj,n,positive
weaksubj,exhaustively,adverb,n,positive
strongsubj,exhilarate,verb,y,positive
strongsubj,exhilarating,anypos,n,positive
strongsubj,exhilaratingly,anypos,n,positive
strongsubj,exhilaration,noun,n,positive
strongsubj,exonerate,verb,y,positive
strongsubj,expansive,adj,n,positive
weaksubj,experienced,adj,n,positive
weaksubj,expert,adj,n,positive
strongsubj,expertly,adverb,n,positive
strongsubj,explicit,adj,n,positive
strongsubj,explicitly,adverb,n,positive
weaksubj,expressive,adj,n,positive
strongsubj,exquisite,adj,n,positive
strongsubj,exquisitely,adverb,n,positive
strongsubj,extol,verb,y,positive
strongsubj,extoll,verb,y,positive
strongsubj,extraordinarily,anypos,n,positive
strongsubj,extraordinary,anypos,n,positive
strongsubj,exuberance,noun,n,positive
strongsubj,exuberant,adj,n,positive
strongsubj,exuberantly,anypos,n,positive
strongsubj,exult,verb,y,positive
strongsubj,exultation,noun,n,positive
strongsubj,exultingly,anypos,n,positive
strongsubj,fabulous,adj,n,positive
strongsubj,fabulously,anypos,n,positive
weaksubj,facilitate,verb,y,positive
weaksubj,fair,adj,n,positive
weaksubj,fair,noun,n,positive
weaksubj,fairly,adverb,n,positive
weaksubj,fairness,adj,n,positive
weaksubj,fairness,noun,n,positive
strongsubj,faith,adj,n,positive
strongsubj,faith,noun,n,positive
strongsubj,faithful,adj,n,positive
strongsubj,faithful,noun,n,positive
strongsubj,faithfully,anypos,n,positive
strongsubj,faithfulness,noun,n,positive
strongsubj,fame,noun,n,positive
weaksubj,famed,adj,n,positive
strongsubj,famed,adj,n,positive
weaksubj,famous,adj,n,positive
strongsubj,famously,adj,n,positive
strongsubj,fancy,adj,n,positive
strongsubj,fancy,verb,y,positive
strongsubj,fanfare,adj,n,positive
strongsubj,fanfare,noun,n,positive
strongsubj,fantastic,anypos,n,positive
strongsubj,fantastically,anypos,n,positive
strongsubj,fantasy,adj,n,positive
strongsubj,fantasy,noun,n,positive
weaksubj,farsighted,adj,n,positive
strongsubj,fascinate,verb,y,positive
strongsubj,fascinating,anypos,n,positive
strongsubj,fascinatingly,anypos,n,positive
strongsubj,fascination,anypos,n,positive
strongsubj,fashionable,adj,n,positive
strongsubj,fashionably,adverb,n,positive
weaksubj,fastestgrowing,adj,n,positive
weaksubj,fastgrowing,adj,n,positive
weaksubj,fastpaced,adj,n,positive
weaksubj,fathom,verb,y,positive
weaksubj,favor,adj,n,positive
weaksubj,favor,noun,n,positive
strongsubj,favor,verb,y,positive
strongsubj,favorable,adj,n,positive
strongsubj,favorable,anypos,y,positive
weaksubj,favored,adj,n,positive
strongsubj,favorite,adj,n,positive
strongsubj,favour,noun,n,positive
strongsubj,fearless,adj,n,positive
strongsubj,fearlessly,adverb,n,positive
weaksubj,feasible,adj,n,positive
weaksubj,feasibly,adverb,n,positive
weaksubj,feat,noun,n,positive
strongsubj,featly,anypos,n,positive
strongsubj,feisty,adj,n,positive
strongsubj,feisty,noun,n,positive
strongsubj,felicitate,verb,y,positive
strongsubj,felicitous,adj,n,positive
strongsubj,felicity,noun,n,positive
weaksubj,fertile,adj,n,positive
weaksubj,fertile,noun,n,positive
strongsubj,fervent,adj,n,positive
strongsubj,fervently,anypos,n,positive
strongsubj,fervid,adj,n,positive
strongsubj,fervidly,anypos,n,positive
strongsubj,fervor,noun,n,positive
strongsubj,festive,adj,n,positive
strongsubj,fidelity,noun,n,positive
weaksubj,fiery,adj,n,positive
weaksubj,fine,adj,n,positive
strongsubj,finely,adj,n,positive
weaksubj,firstclass,adj,n,positive
strongsubj,firstrate,adj,n,positive
strongsubj,fit,adj,n,positive
strongsubj,fitting,adj,n,positive
weaksubj,flair,noun,n,positive
weaksubj,flame,adj,n,positive
weaksubj,flame,noun,n,positive
strongsubj,flatter,verb,y,positive
strongsubj,flattering,adj,n,positive
strongsubj,flatteringly,adverb,n,positive
strongsubj,flawless,adj,n,positive
strongsubj,flawlessly,adverb,n,positive
strongsubj,flexible,adj,n,positive
strongsubj,flourish,adj,n,positive
strongsubj,flourishing,adj,n,positive
weaksubj,fluent,adj,n,positive
strongsubj,fond,adj,n,positive
strongsubj,fondly,adverb,n,positive
strongsubj,fondness,noun,n,positive
weaksubj,foolproof,adj,n,positive
strongsubj,foremost,adj,n,positive
strongsubj,foresight,noun,n,positive
strongsubj,forgave,verb,n,positive
strongsubj,forgive,verb,y,positive
strongsubj,forgiven,adj,n,positive
strongsubj,forgiveness,noun,n,positive
strongsubj,forgiving,anypos,n,positive
strongsubj,forgivingly,anypos,n,positive
strongsubj,fortitude,noun,n,positive
strongsubj,fortuitous,adj,n,positive
strongsubj,fortuitously,adj,n,positive
weaksubj,fortunate,adj,n,positive
strongsubj,fortunate,anypos,y,positive
strongsubj,fortunately,anypos,y,positive
strongsubj,fortune,adj,n,positive
strongsubj,fortune,noun,n,positive
strongsubj,fragrant,adj,n,positive
strongsubj,frank,adj,n,positive
weaksubj,free,adj,n,positive
weaksubj,freedom,adj,n,positive
weaksubj,freedom,noun,n,positive
weaksubj,freedoms,adj,n,positive
weaksubj,freedoms,noun,n,positive
weaksubj,fresh,adj,n,positive
weaksubj,friend,adj,n,positive
weaksubj,friend,noun,n,positive
strongsubj,friendliness,adj,n,positive
strongsubj,friendliness,noun,n,positive
strongsubj,friendly,adj,n,positive
weaksubj,friends,adj,n,positive
weaksubj,friends,noun,n,positive
weaksubj,friendship,adj,n,positive
weaksubj,friendship,noun,n,positive
strongsubj,frolic,verb,y,positive
weaksubj,fruitful,adj,n,positive
weaksubj,fulfillment,adj,n,positive
weaksubj,fulfillment,noun,n,positive
weaksubj,fullfledged,adj,n,positive
strongsubj,fun,adj,n,positive
weaksubj,functional,adj,n,positive
strongsubj,funny,adj,n,positive
strongsubj,funny,anypos,y,positive
strongsubj,gaiety,noun,n,positive
strongsubj,gaily,adverb,n,positive
weaksubj,gain,noun,n,positive
weaksubj,gain,verb,y,positive
strongsubj,gainful,adj,n,positive
strongsubj,gainfully,adverb,n,positive
strongsubj,gallant,adj,n,positive
strongsubj,gallantly,adverb,n,positive
strongsubj,galore,anypos,n,positive
weaksubj,gem,adj,n,positive
weaksubj,gem,noun,n,positive
weaksubj,gems,adj,n,positive
weaksubj,gems,noun,n,positive
strongsubj,generosity,noun,n,positive
strongsubj,generous,adj,n,positive
strongsubj,generously,adj,n,positive
weaksubj,genial,adj,n,positive
strongsubj,genius,noun,n,positive
weaksubj,gentle,adj,n,positive
weaksubj,genuine,adj,n,positive
weaksubj,germane,adj,n,positive
strongsubj,giddy,adj,n,positive
strongsubj,gifted,adj,n,positive
strongsubj,glad,adj,n,positive
strongsubj,gladden,verb,y,positive
strongsubj,gladly,adverb,n,positive
strongsubj,gladness,noun,n,positive
strongsubj,glamorous,adj,n,positive
strongsubj,glee,noun,n,positive
strongsubj,gleeful,anypos,n,positive
strongsubj,gleefully,anypos,n,positive
strongsubj,glimmer,adj,n,positive
strongsubj,glimmer,noun,n,positive
strongsubj,glimmer,verb,y,positive
strongsubj,glimmering,anypos,n,positive
strongsubj,glisten,adj,n,positive
strongsubj,glisten,verb,y,positive
strongsubj,glistening,anypos,n,positive
strongsubj,glitter,adj,n,positive
strongsubj,glitter,verb,y,positive
strongsubj,glorify,verb,y,positive
strongsubj,glorious,adj,n,positive
strongsubj,gloriously,anypos,n,positive
strongsubj,glory,noun,n,positive
strongsubj,glory,verb,y,positive
strongsubj,glossy,adj,n,positive
strongsubj,glow,verb,y,positive
strongsubj,glowing,anypos,y,positive
strongsubj,glowingly,anypos,n,positive
weaksubj,goahead,adj,n,positive
weaksubj,goahead,noun,n,positive
strongsubj,godgiven,anypos,n,positive
strongsubj,godlike,anypos,n,positive
weaksubj,gold,noun,n,positive
weaksubj,golden,adj,n,positive
weaksubj,good,anypos,n,positive
weaksubj,goodly,adverb,n,positive
strongsubj,goodness,noun,n,positive
strongsubj,goodwill,adj,n,positive
strongsubj,goodwill,noun,n,positive
strongsubj,gorgeous,adj,n,positive
strongsubj,gorgeously,anypos,n,positive
strongsubj,grace,noun,n,positive
strongsubj,graceful,adj,n,positive
strongsubj,gracefully,adverb,n,positive
strongsubj,gracious,adj,n,positive
strongsubj,graciously,adverb,n,positive
strongsubj,graciousness,noun,n,positive
weaksubj,grail,adj,n,positive
weaksubj,grail,noun,n,positive
weaksubj,grand,adj,n,positive
strongsubj,grandeur,noun,n,positive
strongsubj,grateful,adj,n,positive
strongsubj,grateful,anypos,n,positive
strongsubj,gratefully,anypos,n,positive
strongsubj,gratification,noun,n,positive
strongsubj,gratify,verb,y,positive
strongsubj,gratifying,anypos,n,positive
strongsubj,gratifyingly,anypos,n,positive
strongsubj,gratitude,adj,n,positive
strongsubj,gratitude,noun,n,positive
strongsubj,great,adj,n,positive
strongsubj,greatest,adj,n,positive
strongsubj,greatness,noun,n,positive
strongsubj,greet,verb,y,positive
strongsubj,grin,anypos,y,positive
strongsubj,grit,adj,n,positive
strongsubj,grit,noun,n,positive
weaksubj,groove,verb,y,positive
strongsubj,groundbreaking,adj,n,positive
strongsubj,groundbreaking,noun,n,positive
weaksubj,guarantee,noun,n,positive
weaksubj,guarantee,verb,y,positive
weaksubj,guardian,noun,n,positive
weaksubj,guidance,adj,n,positive
weaksubj,guidance,noun,n,positive
strongsubj,guiltless,adj,n,positive
strongsubj,gumption,noun,n,positive
weaksubj,gush,verb,y,positive
strongsubj,gusto,noun,n,positive
strongsubj,gutsy,adj,n,positive
strongsubj,hail,verb,y,positive
strongsubj,halcyon,adj,n,positive
strongsubj,hale,adj,n,positive
strongsubj,hallowed,adj,n,positive
strongsubj,handily,adverb,n,positive
strongsubj,handsome,adj,n,positive
strongsubj,handy,adj,n,positive
strongsubj,hanker,verb,y,positive
strongsubj,happily,adverb,n,positive
strongsubj,happiness,noun,n,positive
strongsubj,happy,adj,n,positive
strongsubj,hardier,adj,n,positive
strongsubj,hardier,noun,n,positive
weaksubj,hardworking,adj,n,positive
weaksubj,hardy,adj,n,positive
strongsubj,harmless,adj,n,positive
strongsubj,harmonious,adj,n,positive
strongsubj,harmoniously,anypos,y,positive
strongsubj,harmonize,verb,y,positive
strongsubj,harmony,adj,n,positive
strongsubj,harmony,noun,n,positive
strongsubj,haven,noun,n,positive
weaksubj,headway,noun,n,positive
strongsubj,heady,adj,n,positive
weaksubj,heal,verb,y,positive
strongsubj,healthful,adj,n,positive
weaksubj,healthy,adj,n,positive
weaksubj,healthy,noun,n,positive
weaksubj,heart,adj,n,positive
strongsubj,hearten,verb,y,positive
strongsubj,heartening,adj,n,positive
strongsubj,heartfelt,adj,n,positive
strongsubj,heartily,adj,n,positive
strongsubj,heartwarming,adj,n,positive
weaksubj,heaven,noun,n,positive
strongsubj,heavenly,anypos,n,positive
weaksubj,help,adj,n,positive
weaksubj,help,noun,n,positive
weaksubj,help,verb,y,positive
weaksubj,helpful,adj,n,positive
strongsubj,herald,anypos,y,positive
strongsubj,hero,noun,n,positive
strongsubj,heroic,adj,n,positive
strongsubj,heroic,anypos,y,positive
strongsubj,heroically,anypos,n,positive
strongsubj,heroine,noun,n,positive
strongsubj,heroize,verb,y,positive
strongsubj,heros,noun,n,positive
strongsubj,highlight,noun,n,positive
strongsubj,highlight,verb,y,positive
weaksubj,highquality,adj,n,positive
strongsubj,hilarious,adj,n,positive
strongsubj,hilariously,anypos,n,positive
strongsubj,hilariousness,noun,n,positive
strongsubj,hilarity,noun,n,positive
weaksubj,historic,adj,n,positive
weaksubj,holy,adj,n,positive
strongsubj,homage,noun,n,positive
strongsubj,honest,adj,n,positive
weaksubj,honest,noun,n,positive
strongsubj,honestly,anypos,n,positive
strongsubj,honesty,adj,n,positive
strongsubj,honesty,noun,n,positive
weaksubj,honeymoon,noun,n,positive
weaksubj,honor,adj,n,positive
weaksubj,honor,noun,n,positive
strongsubj,honor,verb,y,positive
strongsubj,honorable,anypos,n,positive
strongsubj,hope,adj,n,positive
strongsubj,hope,noun,n,positive
strongsubj,hope,verb,y,positive
strongsubj,hopeful,anypos,n,positive
strongsubj,hopefully,anypos,n,positive
strongsubj,hopefulness,noun,n,positive
strongsubj,hopes,adj,n,positive
strongsubj,hopes,noun,n,positive
strongsubj,hospitable,adj,n,positive
weaksubj,hot,adj,n,positive
strongsubj,hug,adj,n,positive
strongsubj,hug,noun,n,positive
strongsubj,humane,adj,n,positive
strongsubj,humane,noun,n,positive
weaksubj,humanists,adj,n,positive
weaksubj,humanists,noun,n,positive
weaksubj,humanity,noun,n,positive
strongsubj,humankind,noun,n,positive
strongsubj,humble,verb,y,positive
strongsubj,humility,noun,n,positive
strongsubj,humor,verb,y,positive
strongsubj,humorous,anypos,n,positive
strongsubj,humorously,anypos,n,positive
strongsubj,humour,adj,n,positive
strongsubj,humour,noun,n,positive
strongsubj,humourous,anypos,n,positive
strongsubj,ideal,adj,n,positive
strongsubj,ideal,noun,n,positive
weaksubj,idealism,noun,n,positive
weaksubj,idealist,noun,n,positive
strongsubj,idealize,verb,y,positive
strongsubj,ideally,anypos,y,positive
strongsubj,idol,adj,n,positive
strongsubj,idol,noun,n,positive
strongsubj,idolize,verb,y,positive
strongsubj,idolized,adj,n,positive
strongsubj,idyllic,anypos,y,positive
strongsubj,illuminate,verb,y,positive
strongsubj,illuminati,adj,n,positive
strongsubj,illuminati,noun,n,positive
strongsubj,illuminating,anypos,n,positive
strongsubj,illumine,verb,y,positive
strongsubj,illustrious,adj,n,positive
strongsubj,imaginative,adj,n,positive
strongsubj,immaculate,adj,n,positive
strongsubj,immaculately,adverb,n,positive
weaksubj,impartial,adj,n,positive
weaksubj,impartiality,noun,n,positive
weaksubj,impartially,adverb,n,positive
strongsubj,impassioned,adj,n,positive
strongsubj,impeccable,adj,n,positive
strongsubj,impeccably,anypos,n,positive
strongsubj,impel,verb,y,positive
weaksubj,imperial,adj,n,positive
strongsubj,imperturbable,adj,n,positive
strongsubj,impervious,adj,n,positive
weaksubj,impetus,noun,n,positive
weaksubj,importance,noun,n,positive
weaksubj,important,adj,n,positive
weaksubj,importantly,adverb,n,positive
strongsubj,impregnable,adj,n,positive
weaksubj,impress,verb,y,positive
weaksubj,impression,adj,n,positive
weaksubj,impression,noun,n,positive
weaksubj,impressions,adj,n,positive
weaksubj,impressions,noun,n,positive
strongsubj,impressive,adj,n,positive
strongsubj,impressively,anypos,n,positive
strongsubj,impressiveness,noun,n,positive
weaksubj,improve,verb,y,positive
weaksubj,improved,adj,n,positive
weaksubj,improvement,noun,n,positive
weaksubj,improving,adj,n,positive
strongsubj,improvise,verb,y,positive
weaksubj,inalienable,adj,n,positive
strongsubj,incisive,adj,n,positive
strongsubj,incisively,anypos,n,positive
strongsubj,incisiveness,noun,n,positive
strongsubj,inclination,adj,n,positive
strongsubj,inclination,noun,n,positive
strongsubj,inclinations,anypos,n,positive
strongsubj,inclined,adj,n,positive
weaksubj,inclusive,adj,n,positive
strongsubj,incontestable,adj,n,positive
strongsubj,incontrovertible,adj,n,positive
strongsubj,incorruptible,adj,n,positive
strongsubj,incredible,anypos,n,positive
strongsubj,incredibly,anypos,n,positive
weaksubj,indebted,adj,n,positive
strongsubj,indefatigable,adj,n,positive
strongsubj,indelible,adj,n,positive
strongsubj,indelibly,adj,n,positive
weaksubj,independence,adj,n,positive
weaksubj,independence,noun,n,positive
weaksubj,independent,adj,n,positive
strongsubj,indescribable,adj,n,positive
strongsubj,indescribably,adverb,n,positive
strongsubj,indestructible,adj,n,positive
strongsubj,indispensability,noun,n,positive
strongsubj,indispensable,adj,n,positive
strongsubj,indisputable,adj,n,positive
weaksubj,individuality,noun,n,positive
strongsubj,indomitable,adj,n,positive
strongsubj,indomitably,adj,n,positive
strongsubj,indubitable,anypos,n,positive
strongsubj,indubitably,anypos,n,positive
strongsubj,indulgence,noun,n,positive
strongsubj,indulgent,adj,n,positive
weaksubj,industrious,adj,n,positive
strongsubj,inestimable,adj,n,positive
strongsubj,inestimably,adverb,n,positive
weaksubj,inexpensive,adj,n,positive
strongsubj,infallibility,noun,n,positive
strongsubj,infallible,adj,n,positive
strongsubj,infallibly,adverb,n,positive
weaksubj,influential,adj,n,positive
weaksubj,informative,adj,n,positive
strongsubj,ingenious,adj,n,positive
strongsubj,ingeniously,anypos,n,positive
strongsubj,ingenuity,noun,n,positive
strongsubj,ingenuous,adj,n,positive
strongsubj,ingenuously,adverb,n,positive
strongsubj,ingratiate,verb,y,positive
strongsubj,ingratiating,adj,n,positive
strongsubj,ingratiatingly,adverb,n,positive
weaksubj,innocence,adj,n,positive
weaksubj,innocence,noun,n,positive
weaksubj,innocent,adj,n,positive
weaksubj,innocently,adj,n,positive
strongsubj,innocuous,adj,n,positive
strongsubj,innocuous,noun,n,positive
weaksubj,innovation,adj,n,positive
weaksubj,innovation,noun,n,positive
weaksubj,innovative,adj,n,positive
strongsubj,inoffensive,adj,n,positive
strongsubj,inquisitive,adj,n,positive
strongsubj,insight,adj,n,positive
strongsubj,insight,noun,n,positive
strongsubj,insightful,anypos,n,positive
strongsubj,insightfully,anypos,n,positive
strongsubj,insist,verb,y,positive
weaksubj,insistence,adj,n,positive
weaksubj,insistence,noun,n,positive
strongsubj,insistent,adj,n,positive
strongsubj,insistently,anypos,n,positive
strongsubj,inspiration,noun,n,positive
strongsubj,inspirational,adj,n,positive
strongsubj,inspire,verb,y,positive
strongsubj,inspiring,adj,n,positive
strongsubj,inspiring,anypos,n,positive
weaksubj,instructive,adj,n,positive
weaksubj,instrumental,adj,n,positive
weaksubj,intact,adj,n,positive
weaksubj,integral,adj,n,positive
strongsubj,integrity,noun,n,positive
weaksubj,intelligence,noun,n,positive
strongsubj,intelligent,adj,n,positive
strongsubj,intelligible,adj,n,positive
weaksubj,intercede,verb,y,positive
weaksubj,interest,adj,n,positive
weaksubj,interest,noun,n,positive
weaksubj,interest,verb,y,positive
weaksubj,interested,adj,n,positive
strongsubj,interesting,anypos,n,positive
weaksubj,interests,adj,n,positive
weaksubj,interests,noun,n,positive
strongsubj,intimacy,adj,n,positive
strongsubj,intimacy,noun,n,positive
weaksubj,intimate,adj,n,positive
weaksubj,intricate,adj,n,positive
strongsubj,intrigue,adj,n,positive
strongsubj,intrigue,noun,n,positive
strongsubj,intriguing,adj,n,positive
strongsubj,intriguing,anypos,n,positive
strongsubj,intriguingly,anypos,n,positive
strongsubj,intuitive,adj,n,positive
strongsubj,invaluable,adj,n,positive
strongsubj,invaluablely,anypos,n,positive
weaksubj,inventive,adj,n,positive
weaksubj,invigorate,verb,y,positive
strongsubj,invigorating,anypos,n,positive
strongsubj,invincibility,anypos,n,positive
strongsubj,invincible,adj,n,positive
strongsubj,inviolable,adj,n,positive
strongsubj,inviolate,adj,n,positive
strongsubj,invulnerable,adj,n,positive
strongsubj,irrefutable,adj,n,positive
strongsubj,irrefutably,anypos,n,positive
strongsubj,irreproachable,adj,n,positive
strongsubj,irresistible,adj,n,positive
strongsubj,irresistibly,anypos,n,positive
strongsubj,jauntily,adverb,n,positive
strongsubj,jaunty,adj,n,positive
strongsubj,jest,verb,y,positive
strongsubj,joke,noun,n,positive
strongsubj,joke,verb,y,positive
weaksubj,jollify,verb,y,positive
strongsubj,jolly,anypos,y,positive
strongsubj,jovial,adj,n,positive
strongsubj,joy,noun,n,positive
strongsubj,joyful,adj,n,positive
strongsubj,joyfully,anypos,n,positive
strongsubj,joyless,adj,n,positive
strongsubj,joyous,anypos,n,positive
strongsubj,joyously,anypos,n,positive
strongsubj,jubilant,adj,n,positive
strongsubj,jubilantly,anypos,n,positive
strongsubj,jubilate,verb,y,positive
strongsubj,jubilation,anypos,n,positive
strongsubj,jubilation,noun,n,positive
strongsubj,judicious,adj,n,positive
strongsubj,just,adj,n,positive
weaksubj,just,anypos,n,positive
weaksubj,just,noun,n,positive
weaksubj,justice,adj,n,positive
weaksubj,justice,noun,n,positive
strongsubj,justifiable,adj,n,positive
strongsubj,justifiably,anypos,y,positive
strongsubj,justification,noun,n,positive
strongsubj,justify,verb,y,positive
strongsubj,justly,anypos,n,positive
strongsubj,keen,adj,n,positive
strongsubj,keenly,anypos,n,positive
strongsubj,keenness,adj,n,positive
strongsubj,keenness,noun,n,positive
strongsubj,kemp,adj,n,positive
strongsubj,kid,verb,y,positive
strongsubj,kind,adj,n,positive
strongsubj,kindliness,noun,n,positive
strongsubj,kindly,anypos,n,positive
strongsubj,kindness,noun,n,positive
strongsubj,kingmaker,noun,n,positive
weaksubj,kiss,noun,n,positive
weaksubj,kiss,verb,y,positive
strongsubj,knowledgeable,anypos,n,positive
weaksubj,large,adj,n,positive
weaksubj,large,adverb,n,positive
strongsubj,lark,verb,y,positive
strongsubj,laud,verb,y,positive
strongsubj,laudable,anypos,n,positive
strongsubj,laudably,anypos,n,positive
strongsubj,lavish,adj,n,positive
strongsubj,lavish,verb,y,positive
strongsubj,lavishly,anypos,n,positive
strongsubj,lawabiding,adj,n,positive
weaksubj,lawful,adj,n,positive
weaksubj,lawfully,adverb,n,positive
weaksubj,leading,adj,n,positive
weaksubj,lean,adj,n,positive
weaksubj,lean,noun,n,positive
weaksubj,learned,noun,n,positive
weaksubj,learning,noun,n,positive
weaksubj,legendary,adj,n,positive
weaksubj,legitimacy,noun,n,positive
weaksubj,legitimate,adj,n,positive
weaksubj,legitimately,adverb,n,positive
weaksubj,lenient,adj,n,positive
weaksubj,leniently,adverb,n,positive
weaksubj,lessexpensive,adj,n,positive
weaksubj,leverage,noun,n,positive
weaksubj,leverage,verb,y,positive
strongsubj,levity,noun,n,positive
weaksubj,liberal,adj,n,positive
weaksubj,liberalism,noun,n,positive
weaksubj,liberally,adverb,n,positive
strongsubj,liberate,verb,y,positive
weaksubj,liberation,adj,n,positive
weaksubj,liberation,noun,n,positive
strongsubj,liberty,noun,n,positive
strongsubj,lifeblood,noun,n,positive
weaksubj,lifelong,adj,n,positive
weaksubj,light,adj,n,positive
weaksubj,light,noun,n,positive
weaksubj,lighten,verb,y,positive
strongsubj,lighthearted,adj,n,positive
strongsubj,likable,adj,n,positive
strongsubj,like,verb,y,positive
strongsubj,liking,noun,n,positive
strongsubj,lionhearted,adj,n,positive
weaksubj,literate,adj,n,positive
weaksubj,live,adj,n,positive
strongsubj,lively,adj,n,positive
strongsubj,lofty,adj,n,positive
weaksubj,logical,adj,n,positive
strongsubj,lovable,adj,n,positive
strongsubj,lovably,adverb,n,positive
strongsubj,love,noun,n,positive
strongsubj,love,verb,y,positive
